ID,Customer_Id,Invoice_Id,Job_Id,Type,Date,Amount,Taxable,Void,Reference
106279,40020,00000,,INV,2001-09-01 00:00:00,-12.75,False,False,
106280,41520,00000,,INV,2001-09-01 00:00:00,839.72,True,False,
106282,18221,00000,,INV,2001-09-01 00:00:00,206.8,True,False,
106283,56521,00000,,INV,2001-09-01 00:00:00,3257,True,False,
106284,67021,00000,,INV,2001-09-01 00:00:00,673.63,True,False,
106285,21303,,,PMT,2001-10-18 00:00:00,0.2,False,False,
106286,31504,,,PMT,2001-09-27 00:00:00,101.84,False,False,
106287,10014,,,PMT,2001-10-13 00:00:00,69697.89,False,False,
106288,26704,,,PMT,2001-10-13 00:00:00,4864.22,False,False,
106289,27004,,,PMT,2001-10-13 00:00:00,71.6,False,False,
106290,36004,,,PMT,2001-10-13 00:00:00,68.84,False,False,
106291,39504,,,PMT,2010-10-10 00:00:00,27.56,False,False,
106292,9505,,,PMT,2001-10-10 00:00:00,24298.35,False,False,
106293,9505,,,PMT,2001-10-10 00:00:00,467.27,False,False,
106294,31505,,,PMT,2001-09-29 00:00:00,244.22,False,False,
106295,27006,,,PMT,2001-10-03 00:00:00,46.55,False,False,
106296,28506,,,PMT,2001-10-05 00:00:00,41.31,False,False,
106297,50006,,,PMT,2001-08-28 00:00:00,3781.08,False,False,
106298,70006,,,PMT,2001-10-09 00:00:00,982.72,False,False,
106299,70006,,,PMT,2001-10-01 00:00:00,0.04,False,False,
106300,75606,,,PMT,2001-10-06 00:00:00,884.63,False,False,
106301,77006,,,PMT,2001-10-11 00:00:00,10.95,False,False,
106302,32407,,,PMT,2001-10-17 00:00:00,49.82,False,False,
106303,22108,,,PMT,2001-10-04 00:00:00,975.64,False,False,
106304,50008,,,PMT,2001-10-08 00:00:00,356.29,False,False,
106305,65708,,,PMT,2001-10-03 00:00:00,1862.63,False,False,
106306,65708,,,PMT,2001-10-18 00:00:00,241.98,False,False,
106307,65708,,,PMT,2001-10-18 00:00:00,0.2,False,False,
106308,26014,,,PMT,2001-09-29 00:00:00,567.56,False,False,
106309,25001,,,PMT,2001-10-20 00:00:00,116.56,False,False,
106310,97501,,,PMT,2001-10-22 00:00:00,617.45,False,False,
106311,91502,,,PMT,2001-10-22 00:00:00,35.7,False,False,
106312,98002,,,PMT,2001-10-20 00:00:00,24.42,False,False,
106313,34604,,,PMT,2001-10-19 00:00:00,7414.19,False,False,
106314,90008,,,PMT,2001-10-20 00:00:00,15.17,False,False,
106315,72210,,,PMT,2001-10-20 00:00:00,5000,False,False,
106316,72210,,,PMT,2001-10-20 00:00:00,11.92,False,False,
106317,24515,,,PMT,2001-10-15 00:00:00,712,False,False,
106318,24515,,,PMT,2001-10-15 00:00:00,0.19,False,False,
106319,40115,,,PMT,2001-10-10 00:00:00,54.54,False,False,
106320,44515,,,PMT,2001-10-03 00:00:00,671.76,False,False,
106321,10016,,,PMT,2001-10-04 00:00:00,1442.62,False,False,
106322,10016,,,PMT,2001-10-03 00:00:00,4187.33,False,False,
106323,9117,,,PMT,2001-10-06 00:00:00,3753.63,False,False,
106324,42517,,,PMT,2001-10-10 00:00:00,1112.47,False,False,
106325,51017,,,PMT,2001-10-05 00:00:00,1306.45,False,False,
106326,56017,,,PMT,2001-10-15 00:00:00,1214.29,False,False,
106327,57017,,,PMT,2001-10-05 00:00:00,100,False,False,
106328,60017,,,PMT,2001-10-09 00:00:00,1241.4,False,False,
106329,67017,,,PMT,2001-09-29 00:00:00,1680.08,False,False,
106330,10519,,,PMT,2001-10-17 00:00:00,1882.37,False,False,
106331,17112,00000,,INT,2001-10-26 00:00:00,42.17,False,False,
106332,26512,00000,,INT,2001-10-26 00:00:00,65.43,False,False,
106333,31512,00000,,INT,2001-10-26 00:00:00,19.98,False,False,
106334,29014,,,PMT,2001-10-26 00:00:00,1432.57,False,False,
106335,23516,,,PMT,2001-10-24 00:00:00,845.07,False,False,
106336,54017,00000,,INT,2001-10-26 00:00:00,450.81,False,False,
106337,67017,,,PMT,2001-10-24 00:00:00,2248.6,False,False,
106338,30020,,,PMT,2001-10-23 00:00:00,516.18,False,False,
106339,32020,00000,,INV,2001-10-26 00:00:00,16318.52,True,False,
106340,32020,00000,,INT,2001-10-24 00:00:00,244.78,False,False,
106341,18221,00000,,INT,2001-10-26 00:00:00,3.1,False,False,
106342,77721,00000,,INT,2001-10-26 00:00:00,48.04,False,False,
106343,12001,00000,,INV,2001-10-01 00:00:00,0,True,False,
106344,85007,00000,,INV,2001-10-01 00:00:00,0,True,False,
106345,12001,65804,,INV,2001-10-12 00:00:00,103.35,True,False,
106346,15001,66098,,INV,2001-10-22 00:00:00,28.41,True,False,
106347,78101,65241,,INV,2001-09-27 00:00:00,100.7,True,False,
106348,78101,65247,,INV,2001-09-27 00:00:00,23.21,True,False,
106349,78101,65426,,INV,2001-10-03 00:00:00,11.19,True,False,
106350,78301,65740,,INV,2001-10-11 00:00:00,97.63,True,False,
106351,50017,00000,,INT,2001-10-26 00:00:00,10.82,False,False,
106352,45016,00000,,INT,2001-10-26 00:00:00,12.73,False,False,
106353,77721,00000,,INV,2001-09-01 00:00:00,3234.45,True,False,
106354,78521,00000,,INV,2001-09-01 00:00:00,203.42,True,False,
106355,12523,00000,,INV,2001-09-01 00:00:00,4162.77,True,False,
106356,25023,00000,,INV,2001-09-01 00:00:00,10368.09,True,False,
106357,1524,00000,,INV,2001-09-01 00:00:00,59.51,True,False,
106358,25024,00000,,INV,2001-09-01 00:00:00,746.25,True,False,
106359,25424,00000,,INV,2001-09-01 00:00:00,383.74,True,False,
106360,25324,00000,,INV,2001-09-01 00:00:00,221.33,True,False,
106361,45524,00000,,INV,2001-09-01 00:00:00,1526.74,True,False,
106362,55324,00000,,INV,2001-09-01 00:00:00,336.14,True,False,
106363,70024,00000,,INV,2001-09-01 00:00:00,115.34,True,False,
106364,83524,00000,,INV,2001-09-01 00:00:00,178.51,True,False,
106365,4526,00000,,INV,2001-09-01 00:00:00,2411.38,True,False,
106366,15001,,,PMT,2001-10-06 00:00:00,20.56,False,False,
106367,25001,,,PMT,2001-10-05 00:00:00,94.4,False,False,
106369,78101,,,PMT,2001-09-27 00:00:00,16.11,False,False,
106370,78501,,,PMT,2001-10-06 00:00:00,59.5,False,False,
106371,78501,,,PMT,2001-10-11 00:00:00,52.71,False,False,
106372,88501,,,PMT,2001-10-01 00:00:00,2567.63,False,False,
106373,99001,,,PMT,2001-10-10 00:00:00,184.5,False,False,
106374,52324,00000,,INV,2001-09-01 00:00:00,835.9,False,False,
106375,25001,,,PMT,2002-04-17 00:00:00,120.56,False,False,
106376,73108,,,PMT,2001-10-10 00:00:00,3698.09,False,False,
106377,4509,,,PMT,2001-10-11 00:00:00,11.61,False,False,
106378,20010,,,PMT,2001-09-27 00:00:00,695.48,False,False,
106379,20010,,,PMT,2001-10-17 00:00:00,705.95,False,False,
106380,22810,,,PMT,2001-10-17 00:00:00,254.41,False,False,
106381,11011,,,PMT,2001-10-03 00:00:00,700,False,False,
106382,29904,,,PMT,2001-10-05 00:00:00,741.68,False,False,
106383,45011,,,PMT,2001-10-15 00:00:00,330.3,False,False,
106384,47011,,,PMT,2001-10-04 00:00:00,296.34,False,False,
106385,12512,,,PMT,2001-10-12 00:00:00,257.35,False,False,
106386,18212,,,PMT,2001-09-28 00:00:00,23.91,False,False,
106387,18512,,,PMT,2001-10-15 00:00:00,27.9,False,False,
106388,19012,,,PMT,2001-10-17 00:00:00,61,False,False,
106389,19012,,,PMT,2001-10-17 00:00:00,3.7,False,False,
106390,27512,,,PMT,2001-10-01 00:00:00,502.04,False,False,
106391,29512,,,PMT,2001-10-04 00:00:00,19.19,False,False,
106392,32012,,,PMT,2001-10-13 00:00:00,1938.29,False,False,
106393,18014,,,PMT,2001-10-10 00:00:00,649.6,False,False,
106394,18514,,,PMT,2001-10-04 00:00:00,357.38,False,False,
106395,20514,,,PMT,2001-10-15 00:00:00,440.75,False,False,
106396,24014,,,PMT,2001-10-17 00:00:00,448.4,False,False,
106397,26114,,,PMT,2001-10-18 00:00:00,5.76,False,False,
106398,37719,,,PMT,2001-10-03 00:00:00,433.45,False,False,
106399,44419,,,PMT,2001-10-11 00:00:00,3000,False,False,
106400,16012,,,PMT,2001-10-10 00:00:00,2510.56,False,False,
106401,57419,,,PMT,2001-10-05 00:00:00,3689.18,False,False,
106402,62019,,,PMT,2001-10-10 00:00:00,20.78,False,False,
106403,77219,,,PMT,2001-10-13 00:00:00,4450.48,False,False,
106404,95019,,,PMT,2001-10-13 00:00:00,120,False,False,
106405,11420,,,PMT,2001-10-10 00:00:00,1196.5,False,False,
106406,11520,,,PMT,2001-10-11 00:00:00,350.98,False,False,
106407,14520,,,PMT,2001-10-01 00:00:00,338.67,False,False,
106408,16520,,,PMT,2001-10-10 00:00:00,50,False,False,
106409,18520,,,PMT,2001-10-02 00:00:00,400,False,False,
106410,21520,,,PMT,2001-10-06 00:00:00,1789.75,False,False,
106411,28520,,,PMT,2001-10-03 00:00:00,534.77,False,False,
106412,29520,,,PMT,2001-10-10 00:00:00,61.63,False,False,
106413,33020,,,PMT,2001-10-02 00:00:00,289.18,False,False,
106414,33020,,,PMT,2001-10-16 00:00:00,94.92,False,False,
106415,33520,,,PMT,2001-09-26 00:00:00,115.49,False,False,
106416,41520,,,PMT,2001-10-09 00:00:00,839.72,False,False,
106417,44020,,,PMT,2001-10-16 00:00:00,13741.03,False,False,
106418,2521,00000,,INV,2001-10-01 00:00:00,693.09,True,False,
106419,2521,,,PMT,2001-10-10 00:00:00,700,False,False,
106420,77721,,,PMT,2001-10-03 00:00:00,31.75,False,False,
106421,78521,,,PMT,2001-10-10 00:00:00,132,False,False,
106422,12523,,,PMT,2001-09-27 00:00:00,3287,False,False,
106423,25023,,,PMT,2001-09-29 00:00:00,5000,False,False,
106424,1524,,,PMT,2001-10-10 00:00:00,59.51,False,False,
106425,25424,,,PMT,2001-10-04 00:00:00,345.58,False,False,
106426,45524,,,PMT,2001-10-18 00:00:00,1526.74,False,False,
106427,52324,,,PMT,2001-10-13 00:00:00,204,False,False,
106428,55324,,,PMT,2001-10-15 00:00:00,336.14,False,False,
106429,70024,,,PMT,2001-10-02 00:00:00,115.34,False,False,
106430,70024,,,PMT,2001-10-15 00:00:00,115.34,False,False,
106431,83524,,,PMT,2001-10-01 00:00:00,178.51,False,False,
106432,82502,00000,,INT,2001-10-26 00:00:00,9.41,False,False,
106433,99602,00000,,INT,2001-10-26 00:00:00,5.78,False,False,
106434,88502,,,PMT,2001-10-24 00:00:00,507.02,False,False,
106435,20903,,,PMT,2001-10-24 00:00:00,46.18,False,False,
106436,25004,00000,,INT,2001-10-26 00:00:00,12.97,False,False,
106437,71006,00000,,INT,2001-10-26 00:00:00,8.67,False,False,
106438,72110,00000,,INT,2001-10-26 00:00:00,101.36,False,False,
106439,72111,00000,,INT,2001-10-26 00:00:00,231.07,False,False,
106440,72510,00000,,INT,2001-10-26 00:00:00,125.68,False,False,
106441,24511,00000,,INT,2001-10-26 00:00:00,45.26,False,False,
106442,4002,,,PMT,2002-04-18 00:00:00,1494.41,False,False,
106443,78301,13665,,INV,2001-10-17 00:00:00,91.34,True,False,
106444,33302,,,PMT,2001-10-26 00:00:00,133.27,False,False,
106445,33302,,,PMT,2001-10-26 00:00:00,5.16,False,False,
106446,97501,65254,,INV,2001-09-28 00:00:00,128.81,True,False,
106447,97501,65545,,INV,2001-10-05 00:00:00,38.16,True,False,
106448,97501,65636,,INV,2001-10-09 00:00:00,47.49,True,False,
106449,97501,65738,,INV,2001-10-11 00:00:00,120.09,True,False,
106450,97501,65975,,INV,2001-10-18 00:00:00,79.5,True,False,
106451,97501,66085,,INV,2001-10-22 00:00:00,3.98,True,False,
106452,97501,66047,,INV,2001-10-20 00:00:00,299.5,True,False,
106453,97501,66274,,INV,2001-10-25 00:00:00,21.2,True,False,
106454,78501,65392,,INV,2001-10-02 00:00:00,45.25,False,False,
106455,78501,66024,,INV,2001-10-19 00:00:00,36.69,False,False,
106456,4002,13594,,INV,2001-09-26 00:00:00,85.6,True,False,
106457,4002,65198,,INV,2001-09-26 00:00:00,202.85,True,False,
106458,4002,65441,,INV,2001-10-03 00:00:00,14.94,True,False,
106459,4002,65724,,INV,2001-10-10 00:00:00,47.7,True,False,
106460,4002,65742,,INV,2001-10-11 00:00:00,93.47,True,False,
106461,4002,65797,,INV,2001-10-12 00:00:00,212.84,True,False,
106462,4002,65857,,INV,2001-10-15 00:00:00,9.54,True,False,
106463,4002,65897,,INV,2001-10-16 00:00:00,17.23,True,False,
106464,29006,65562,,INV,2001-10-06 00:00:00,31.99,False,False,
106465,29006,,,PMT,2001-10-12 00:00:00,20,False,False,
106466,91502,65521,,INV,2001-10-05 00:00:00,30.21,True,False,
106467,92502,65175,,INV,2001-09-26 00:00:00,648.72,True,False,
106468,98402,65171,,INV,2001-09-26 00:00:00,933.75,True,False,
106469,98402,65258,,INV,2001-09-28 00:00:00,106,True,False,
106470,98402,13608,,INV,2001-09-28 00:00:00,2616.73,True,False,
106471,98402,65683,,INV,2001-10-10 00:00:00,1250.54,True,False,
106472,98402,13650,,INV,2001-10-12 00:00:00,3982.91,True,False,
106473,98402,66144,,INV,2001-10-23 00:00:00,528.7,True,False,
106474,98402,65792,,INV,2001-10-12 00:00:00,58.3,True,False,
106475,95502,,,PMT,2001-10-25 00:00:00,788.96,False,False,
106476,98602,13660,,INV,2001-10-16 00:00:00,1758.01,True,False,
106477,27503,66234,,INV,2001-10-24 00:00:00,575.58,True,False,
106478,67703,65368,,INV,2001-10-02 00:00:00,167.9,True,False,
106479,68303,13675,,INV,2001-10-24 00:00:00,78.93,True,False,
106480,82503,65995,,INV,2001-10-18 00:00:00,95.2,True,False,
106481,82503,65942,,INV,2001-10-17 00:00:00,41.86,True,False,
106482,11603,65551,,INV,2001-10-06 00:00:00,867.92,True,False,
106483,11603,13637,,INV,2001-10-09 00:00:00,424.21,True,False,
106484,11603,65772,,INV,2001-10-11 00:00:00,646.02,True,False,
106485,11603,65927,,INV,2001-10-17 00:00:00,48.22,True,False,
106486,11603,66092,,INV,2001-10-22 00:00:00,76.32,True,False,
106487,11603,66141,,INV,2001-10-23 00:00:00,341.75,True,False,
106488,11703,65909,,INV,2001-10-16 00:00:00,19.44,True,False,
106489,26704,65961,,INV,2001-10-17 00:00:00,-63.18,True,False,
106490,27004,65947,,INV,2001-10-09 00:00:00,136.9,True,False,
106491,27004,13645,,INV,2001-10-11 00:00:00,216.01,True,False,
106492,27004,66182,,INV,2001-10-24 00:00:00,66.78,True,False,
106493,29904,13670,,INV,2001-10-19 00:00:00,631.02,True,False,
106494,31504,65890,,INV,2001-10-16 00:00:00,40.42,True,False,
106495,32504,13591,,INV,2001-09-26 00:00:00,43.21,True,False,
106496,32504,13593,,INV,2001-09-26 00:00:00,102.97,True,False,
106497,32504,65672,,INV,2001-10-10 00:00:00,149.23,True,False,
106498,34604,65514,,INV,2001-10-05 00:00:00,922.2,True,False,
106499,34604,13642,,INV,2001-10-10 00:00:00,752.6,True,False,
106500,34604,65882,,INV,2001-10-16 00:00:00,3874.55,True,False,
106501,36004,65438,,INV,2001-10-03 00:00:00,25.76,True,False,
106502,40004,13623,,INV,2001-10-04 00:00:00,3539.55,True,False,
106503,40004,13622,,INV,2001-10-04 00:00:00,6004.62,True,False,
106504,40004,65420,,INV,2001-10-03 00:00:00,257.42,True,False,
106505,40004,13624,,INV,2001-10-04 00:00:00,4569.87,True,False,
106506,40004,65527,,INV,2001-10-05 00:00:00,457.92,True,False,
106507,40004,65687,,INV,2001-10-10 00:00:00,682.96,True,False,
106508,40004,66023,,INV,2001-10-19 00:00:00,291.5,True,False,
106509,40004,66115,,INV,2001-10-22 00:00:00,2671.2,True,False,
106510,40004,66190,,INV,2001-10-24 00:00:00,268.57,True,False,
106511,40004,13677,,INV,2001-10-24 00:00:00,3520.78,True,False,
106512,9505,65257,,INV,2001-09-28 00:00:00,307.4,True,False,
106513,9505,65388,,INV,2001-10-02 00:00:00,2065.73,True,False,
106514,9505,65600,,INV,2001-10-08 00:00:00,0,True,False,
106515,9505,65601,,INV,2001-10-08 00:00:00,151.58,True,False,
106516,9505,65681,,INV,2001-10-10 00:00:00,145.77,True,False,
106517,9505,65791,,INV,2001-10-12 00:00:00,327.12,True,False,
106518,9505,13664,,INV,2001-10-17 00:00:00,2311.86,True,False,
106519,9505,66241,,INV,2001-10-25 00:00:00,49.18,True,False,
106520,9505,13685,,INV,2001-10-26 00:00:00,13840.71,True,False,
106521,9505,00000,,INV,2001-10-01 00:00:00,0,True,False,
106522,31505,66121,,INV,2001-10-22 00:00:00,249.74,True,False,
106523,10006,65183,,INV,2002-09-26 00:00:00,117.97,True,False,
106524,10006,65793,,INV,2001-10-12 00:00:00,330.72,True,False,
106525,10006,66139,,INV,2001-10-23 00:00:00,143.33,True,False,
106526,10506,66134,,INV,2001-10-23 00:00:00,39.17,True,False,
106527,10506,66175,,INV,2001-10-24 00:00:00,178.84,True,False,
106528,61506,65419,,INV,2001-10-03 00:00:00,135.37,True,False,
106529,13006,65820,,INV,2001-10-13 00:00:00,1054.06,False,False,
106530,28506,65556,,INV,2001-10-06 00:00:00,2138.06,False,False,
106531,29006,65856,,INV,2001-10-15 00:00:00,118.43,False,False,
106532,50006,,,PMT,2001-10-26 00:00:00,1362.61,False,False,
106533,50006,13605,,INV,2001-09-27 00:00:00,551.31,True,False,
106534,93007,65360,,INV,2001-10-02 00:00:00,10.6,True,False,
106535,93007,65412,,INV,2001-10-03 00:00:00,426,True,False,
106536,93007,13618,,INV,2001-10-03 00:00:00,2126.76,True,False,
106537,93007,65427,,INV,2001-10-03 00:00:00,14.83,True,False,
106538,93007,65480,,INV,2001-10-04 00:00:00,176.33,True,False,
106539,93007,65499,,INV,2001-10-05 00:00:00,61.55,True,False,
106540,93007,65505,,INV,2001-10-05 00:00:00,12.23,True,False,
106541,93007,65557,,INV,2001-10-06 00:00:00,146.28,True,False,
106542,93007,65606,,INV,2001-10-08 00:00:00,208.67,True,False,
106543,93007,13638,,INV,2001-10-09 00:00:00,2265.04,True,False,
106544,93007,13640,,INV,2001-10-10 00:00:00,3334.71,True,False,
106545,93007,13639,,INV,2001-10-10 00:00:00,3223.01,True,False,
106546,93007,65749,,INV,2001-10-11 00:00:00,63.49,True,False,
106547,93007,65763,,INV,2001-10-11 00:00:00,271.47,True,False,
106548,93007,13646,,INV,2001-10-11 00:00:00,1589.79,True,False,
106549,93007,13647,,INV,2001-10-11 00:00:00,934.67,True,False,
106550,93007,65785,,INV,2001-10-12 00:00:00,173.1,True,False,
106551,93007,65898,,INV,2001-10-16 00:00:00,387.11,True,False,
106552,93007,65901,,INV,2001-10-16 00:00:00,179.67,True,False,
106553,93007,65947,,INV,2001-10-17 00:00:00,190.01,True,False,
106554,93007,65986,,INV,2001-10-18 00:00:00,57.24,True,False,
106555,93007,65994,,INV,2001-10-18 00:00:00,81.09,True,False,
106556,93007,66025,,INV,2001-10-19 00:00:00,98.71,True,False,
106557,93007,66032,,INV,2001-10-19 00:00:00,234.79,True,False,
106558,93007,66042,,INV,2001-10-19 00:00:00,42.04,True,False,
106559,93007,66082,,INV,2001-10-20 00:00:00,109.97,True,False,
106560,93007,66095,,INV,2001-10-22 00:00:00,38.5,True,False,
106561,93007,66113,,INV,2001-10-22 00:00:00,128.05,True,False,
106562,93007,66170,,INV,2001-10-23 00:00:00,169.6,True,False,
106563,93007,66228,,INV,2001-10-24 00:00:00,360.4,True,False,
106564,93007,66179,,INV,2001-10-24 00:00:00,57.03,True,False,
106565,93007,66227,,INV,2001-10-24 00:00:00,365.7,True,False,
106566,93007,66265,,INV,2001-10-25 00:00:00,-180.01,True,False,
106567,93007,66250,,INV,2001-10-25 00:00:00,16.5,True,False,
106568,93007,66268,,INV,2001-10-25 00:00:00,6.67,True,False,
106569,87007,65685,,INV,2001-10-10 00:00:00,217.79,True,False,
106570,87007,13651,,INV,2001-10-12 00:00:00,1903.17,True,False,
106571,87007,13653,,INV,2001-10-12 00:00:00,723.61,True,False,
106572,87007,13657,,INV,2001-10-16 00:00:00,25.97,True,False,
106573,87007,13662,,INV,2001-10-17 00:00:00,108.72,True,False,
106574,87007,65976,,INV,2001-10-10 00:00:00,-112.24,True,False,
106575,87007,66204,,INV,2001-10-24 00:00:00,447.03,True,False,
106576,20108,65292,,INV,2001-09-29 00:00:00,190.84,True,False,
106577,20108,65361,,INV,2001-10-02 00:00:00,122.82,True,False,
106578,20708,,,PMT,2001-10-27 00:00:00,2309.3,False,False,
106579,73108,65309,,INV,2001-09-29 00:00:00,18.2,True,False,
106580,73108,13611,,INV,2001-10-01 00:00:00,35.26,True,False,
106581,73108,65421,,INV,2001-10-03 00:00:00,414.8,True,False,
106582,73108,65652,,INV,2001-10-09 00:00:00,51.82,True,False,
106583,73108,65811,,INV,2001-10-13 00:00:00,314.81,True,False,
106584,73108,65852,,INV,2001-10-15 00:00:00,89.04,True,False,
106585,4509,65765,,INV,2001-10-11 00:00:00,59.25,True,False,
106586,4509,65774,,INV,2001-10-12 00:00:00,954.53,True,False,
106587,20009,66014,,INV,2001-10-18 00:00:00,590.23,True,False,
106588,17810,65593,,INV,2001-10-08 00:00:00,464,False,False,
106589,17810,66180,,INV,2001-10-24 00:00:00,585,False,False,
106590,20010,13597,,INV,2001-09-26 00:00:00,355.73,True,False,
106591,22810,65335,,INV,2001-10-01 00:00:00,15.4,False,False,
106592,22810,65458,,INV,2001-10-04 00:00:00,58.12,False,False,
106593,22810,65513,,INV,2001-10-05 00:00:00,81.36,False,False,
106594,22810,65524,,INV,2001-10-05 00:00:00,38.5,False,False,
106595,30010,65833,,INV,2001-10-13 00:00:00,13.8,False,False,
106596,30010,65932,,INV,2001-10-17 00:00:00,163.3,False,False,
106597,72210,65322,,INV,2001-10-01 00:00:00,162.35,True,False,
106598,72210,65357,,INV,2001-10-02 00:00:00,9.28,True,False,
106599,73510,65186,,INV,2001-09-26 00:00:00,68.5,True,False,
106600,73510,65641,,INV,2001-10-04 00:00:00,317.58,True,False,
106601,73510,65643,,INV,2001-10-08 00:00:00,42.77,True,False,
106602,4002,13252,,INV,2001-10-17 00:00:00,183.4,True,False,
106603,4002,13667,,INV,2001-10-18 00:00:00,23.32,True,False,
106604,4002,66219,,INV,2001-10-24 00:00:00,31.63,True,False,
106605,10002,65448,,INV,2001-10-01 00:00:00,26.5,True,False,
106606,10002,65491,,INV,2001-10-04 00:00:00,41.65,True,False,
106607,10002,65883,,INV,2001-10-16 00:00:00,1563.5,True,False,
106608,11002,13612,,INV,2001-09-29 00:00:00,58.41,True,False,
106609,11002,65743,,INV,2001-10-11 00:00:00,216.28,True,False,
106610,11002,65987,,INV,2001-10-18 00:00:00,238.7,True,False,
106611,11002,66269,,INV,2001-10-25 00:00:00,77.12,True,False,
106612,33502,13621,,INV,2001-10-03 00:00:00,267.41,True,False,
106613,77602,65502,,INV,2001-10-05 00:00:00,5.91,True,False,
106614,85002,65286,,INV,2001-09-29 00:00:00,355.43,True,False,
106615,85002,65697,,INV,2001-10-10 00:00:00,155.36,True,False,
106616,85002,13654,,INV,2001-10-13 00:00:00,94.84,True,False,
106617,85002,66060,,INV,2001-10-20 00:00:00,66.08,True,False,
106618,85002,66191,,INV,2001-10-24 00:00:00,8.27,True,False,
106619,84502,65353,,INV,2001-10-01 00:00:00,36.76,True,False,
106620,84502,65625,,INV,2001-10-08 00:00:00,-22.13,True,False,
106621,88502,65462,,INV,2001-10-04 00:00:00,529.18,True,False,
106622,88502,13666,,INV,2001-10-18 00:00:00,91.19,True,False,
106623,88502,66174,,INV,2001-10-24 00:00:00,143.17,True,False,
106624,86502,66073,,INV,2001-10-20 00:00:00,80,False,False,
106625,13103,13609,,INV,2001-09-28 00:00:00,1434.6,True,False,
106626,13103,65350,,INV,2001-10-01 00:00:00,910.43,True,False,
106627,13103,65515,,INV,2001-10-05 00:00:00,513.04,True,False,
106628,13103,65644,,INV,2001-10-09 00:00:00,59.36,True,False,
106629,13103,65682,,INV,2001-10-10 00:00:00,124.66,True,False,
106630,17703,65173,,INV,2001-09-26 00:00:00,645.54,True,False,
106631,17703,65327,,INV,2001-10-01 00:00:00,3748.96,True,False,
106632,17703,65657,,INV,2001-10-09 00:00:00,9316.56,False,False,
106633,19803,65884,,INV,2001-10-16 00:00:00,40.81,True,False,
106634,20903,65359,,INV,2001-10-02 00:00:00,166,True,False,
106635,20903,65394,,INV,2001-10-02 00:00:00,12.26,True,False,
106636,20903,66087,,INV,2001-10-22 00:00:00,86.07,True,False,
106637,21303,65936,,INV,2001-10-17 00:00:00,85.75,True,False,
106638,21303,66189,,INV,2001-10-24 00:00:00,125.65,True,False,
106639,21503,13250,,INV,2001-10-03 00:00:00,221.43,True,False,
106640,21503,13663,,INV,2001-10-17 00:00:00,2488.42,True,False,
106641,21503,66004,,INV,2001-10-18 00:00:00,701.72,True,False,
106642,21503,66101,,INV,2001-10-22 00:00:00,841.77,True,False,
106643,10014,66203,,INV,2001-10-24 00:00:00,848,True,False,
106644,10014,66205,,INV,2001-10-24 00:00:00,0,True,False,
106645,26704,65214,,INV,2001-09-27 00:00:00,481.89,True,False,
106646,26704,65748,,INV,2001-10-11 00:00:00,3236.18,True,False,
106647,50006,66137,,INV,2001-10-23 00:00:00,260.76,True,False,
106648,50006,13674,,INV,2001-10-23 00:00:00,41.29,True,False,
106649,52606,65213,,INV,2001-09-27 00:00:00,8.02,True,False,
106650,52606,65730,,INV,2001-10-11 00:00:00,14.56,True,False,
106651,70006,13588,,INV,2001-09-26 00:00:00,373.59,True,False,
106652,70006,65501,,INV,2001-10-05 00:00:00,12.2,True,False,
106653,70006,13629,,INV,2001-10-08 00:00:00,349.55,True,False,
106654,70006,13655,,INV,2001-10-15 00:00:00,26.85,True,False,
106655,70006,13661,,INV,2001-10-17 00:00:00,181.48,True,False,
106656,70006,66242,,INV,2001-10-25 00:00:00,200.45,True,False,
106657,75606,65880,,INV,2001-10-16 00:00:00,142.44,True,False,
106658,77006,65210,,INV,2001-09-27 00:00:00,552.69,False,False,
106659,77006,65836,,INV,2001-10-15 00:00:00,467.5,False,False,
106660,60107,65616,,INV,2001-10-08 00:00:00,267.7,True,False,
106661,86007,66030,,INV,2001-10-19 00:00:00,3.6,True,False,
106662,93007,65773,,INV,2001-10-12 00:00:00,1558.52,False,False,
106663,93007,65195,,INV,2001-09-26 00:00:00,125.88,True,False,
106664,93007,65211,,INV,2001-09-27 00:00:00,61.85,True,False,
106665,93007,65263,,INV,2001-09-28 00:00:00,1342.65,True,False,
106666,93007,65333,,INV,2001-10-01 00:00:00,37.1,True,False,
106667,93007,65344,,INV,2001-10-01 00:00:00,251.75,True,False,
106668,93007,65319,,INV,2001-10-01 00:00:00,10.6,True,False,
106669,93007,65374,,INV,2001-10-02 00:00:00,1205.38,True,False,
106670,22108,65413,,INV,2001-10-03 00:00:00,286.13,True,False,
106671,50008,65605,,INV,2001-10-08 00:00:00,152,True,False,
106672,50008,66143,,INV,2001-10-23 00:00:00,38.64,True,False,
106673,29904,65199,,INV,2001-09-26 00:00:00,109.77,True,False,
106674,29904,65760,,INV,2001-10-11 00:00:00,104.18,True,False,
106675,29904,00000,,INV,2001-10-01 00:00:00,0,True,False,
106676,65708,66223,,INV,2001-10-24 00:00:00,1401.59,True,False,
106677,66008,65253,,INV,2001-09-28 00:00:00,24.33,True,False,
106678,66008,66067,,INV,2001-10-20 00:00:00,166.79,True,False,
106679,66008,66252,,INV,2001-10-25 00:00:00,194.04,True,False,
106680,68008,65907,,INV,2001-10-16 00:00:00,14.43,True,False,
106681,69008,65569,,INV,2001-10-06 00:00:00,69.75,True,False,
